id,service_id,movie_id,link,created_at,updated_at,access_type
122,1,96,https://www.netflix.com/title/80045922/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
123,1,97,https://www.netflix.com/title/81486233/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
124,1,98,https://www.netflix.com/title/81072109/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
125,1,99,https://www.netflix.com/title/80207124/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
126,1,100,https://www.netflix.com/title/81173970/,2024-12-13 11:53:17 UTC,2024-12-13 11:53:17 UTC,subscription
127,1,101,https://www.netflix.com/title/80095197/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
128,1,102,https://www.netflix.com/title/81513881/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
129,1,103,https://www.netflix.com/title/81168904/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
130,2,104,https://tv.apple.com/fr/movie/7-kogustaki-mucize--la-cellule-numero-7/umc.cmc.1bd4cb56pvgf7jthhew1b9okd?playableId=tvs.sbd.9001%3A1486804456,2024-12-16 18:33:24 UTC,2024-12-17 16:09:00 UTC,rent
131,1,104,https://www.netflix.com/title/81239779/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
132,1,105,https://www.netflix.com/title/80165437/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
133,1,106,https://www.netflix.com/title/80165247/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
134,2,107,https://tv.apple.com/fr/show/7seeds/umc.cmc.6rn8nvchzy9ss5vhb45tybtaq,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,addon
135,1,107,https://www.netflix.com/title/80183051/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
136,2,108,https://tv.apple.com/fr/show/queen-for-seven-days/umc.cmc.6sarwdm1pmr0j0ng4plkrnwrh,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,addon
137,1,108,https://www.netflix.com/title/81093222/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
138,1,109,https://www.netflix.com/title/60024922/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
139,1,110,https://www.netflix.com/title/81050039/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
140,1,111,https://www.netflix.com/title/81294142/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
